case_id,recording_id,channel_index,original_channel_name,canonical_channel_name
chb04,chb04_32,12,FP2-F8,FP2-F8
chb04,chb04_32,13,F8-T8,F8-T8
chb04,chb04_32,14,T8-P8-0,T8-P8-0
chb04,chb04_32,15,P8-O2,P8-O2
chb04,chb04_32,16,FZ-CZ,FZ-CZ
chb04,chb04_32,17,CZ-PZ,CZ-PZ
chb04,chb04_32,18,P7-T7,P7-T7
chb04,chb04_32,19,T7-FT9,T7-FT9
chb04,chb04_32,20,FT9-FT10,FT9-FT10
chb04,chb04_32,21,FT10-T8,FT10-T8
chb04,chb04_32,22,T8-P8-1,T8-P8-1
chb04,chb04_32,23,ECG,ECG
chb04,chb04_33,0,FP1-F7,FP1-F7
chb04,chb04_33,1,F7-T7,F7-T7
chb04,chb04_33,2,T7-P7,T7-P7
chb04,chb04_33,3,P7-O1,P7-O1
chb04,chb04_33,4,FP1-F3,FP1-F3
chb04,chb04_33,5,F3-C3,F3-C3
chb04,chb04_33,6,C3-P3,C3-P3
chb04,chb04_33,7,P3-O1,P3-O1
chb04,chb04_33,8,FP2-F4,FP2-F4
chb04,chb04_33,9,F4-C4,F4-C4
chb04,chb04_33,10,C4-P4,C4-P4
chb04,chb04_33,11,P4-O2,P4-O2
chb04,chb04_33,12,FP2-F8,FP2-F8
chb04,chb04_33,13,F8-T8,F8-T8
chb04,chb04_33,14,T8-P8-0,T8-P8-0
chb04,chb04_33,15,P8-O2,P8-O2
chb04,chb04_33,16,FZ-CZ,FZ-CZ
chb04,chb04_33,17,CZ-PZ,CZ-PZ
chb04,chb04_33,18,P7-T7,P7-T7
chb04,chb04_33,19,T7-FT9,T7-FT9
chb04,chb04_33,20,FT9-FT10,FT9-FT10
chb04,chb04_33,21,FT10-T8,FT10-T8
chb04,chb04_33,22,T8-P8-1,T8-P8-1
chb04,chb04_33,23,ECG,ECG
chb04,chb04_34,0,FP1-F7,FP1-F7
chb04,chb04_34,1,F7-T7,F7-T7
chb04,chb04_34,2,T7-P7,T7-P7
chb04,chb04_34,3,P7-O1,P7-O1
chb04,chb04_34,4,FP1-F3,FP1-F3
chb04,chb04_34,5,F3-C3,F3-C3
chb04,chb04_34,6,C3-P3,C3-P3
chb04,chb04_34,7,P3-O1,P3-O1
chb04,chb04_34,8,FP2-F4,FP2-F4
chb04,chb04_34,9,F4-C4,F4-C4
chb04,chb04_34,10,C4-P4,C4-P4
chb04,chb04_34,11,P4-O2,P4-O2
chb04,chb04_34,12,FP2-F8,FP2-F8
chb04,chb04_34,13,F8-T8,F8-T8
chb04,chb04_34,14,T8-P8-0,T8-P8-0
chb04,chb04_34,15,P8-O2,P8-O2
chb04,chb04_34,16,FZ-CZ,FZ-CZ
chb04,chb04_34,17,CZ-PZ,CZ-PZ
chb04,chb04_34,18,P7-T7,P7-T7
chb04,chb04_34,19,T7-FT9,T7-FT9
chb04,chb04_34,20,FT9-FT10,FT9-FT10
chb04,chb04_34,21,FT10-T8,FT10-T8
chb04,chb04_34,22,T8-P8-1,T8-P8-1
chb04,chb04_34,23,ECG,ECG
chb04,chb04_35,0,FP1-F7,FP1-F7
chb04,chb04_35,1,F7-T7,F7-T7
chb04,chb04_35,2,T7-P7,T7-P7
chb04,chb04_35,3,P7-O1,P7-O1
chb04,chb04_35,4,FP1-F3,FP1-F3
chb04,chb04_35,5,F3-C3,F3-C3
chb04,chb04_35,6,C3-P3,C3-P3
chb04,chb04_35,7,P3-O1,P3-O1
chb04,chb04_35,8,FP2-F4,FP2-F4
chb04,chb04_35,9,F4-C4,F4-C4
chb04,chb04_35,10,C4-P4,C4-P4
chb04,chb04_35,11,P4-O2,P4-O2
chb04,chb04_35,12,FP2-F8,FP2-F8
chb04,chb04_35,13,F8-T8,F8-T8
chb04,chb04_35,14,T8-P8-0,T8-P8-0
chb04,chb04_35,15,P8-O2,P8-O2
chb04,chb04_35,16,FZ-CZ,FZ-CZ
chb04,chb04_35,17,CZ-PZ,CZ-PZ
chb04,chb04_35,18,P7-T7,P7-T7
chb04,chb04_35,19,T7-FT9,T7-FT9
chb04,chb04_35,20,FT9-FT10,FT9-FT10
chb04,chb04_35,21,FT10-T8,FT10-T8
chb04,chb04_35,22,T8-P8-1,T8-P8-1
chb04,chb04_35,23,ECG,ECG
chb04,chb04_36,0,FP1-F7,FP1-F7
chb04,chb04_36,1,F7-T7,F7-T7
chb04,chb04_36,2,T7-P7,T7-P7
chb04,chb04_36,3,P7-O1,P7-O1
chb04,chb04_36,4,FP1-F3,FP1-F3
chb04,chb04_36,5,F3-C3,F3-C3
chb04,chb04_36,6,C3-P3,C3-P3
chb04,chb04_36,7,P3-O1,P3-O1
chb04,chb04_36,8,FP2-F4,FP2-F4
chb04,chb04_36,9,F4-C4,F4-C4
chb04,chb04_36,10,C4-P4,C4-P4
chb04,chb04_36,11,P4-O2,P4-O2
chb04,chb04_36,12,FP2-F8,FP2-F8
chb04,chb04_36,13,F8-T8,F8-T8
chb04,chb04_36,14,T8-P8-0,T8-P8-0
chb04,chb04_36,15,P8-O2,P8-O2
chb04,chb04_36,16,FZ-CZ,FZ-CZ
chb04,chb04_36,17,CZ-PZ,CZ-PZ
chb04,chb04_36,18,P7-T7,P7-T7
chb04,chb04_36,19,T7-FT9,T7-FT9
chb04,chb04_36,20,FT9-FT10,FT9-FT10
chb04,chb04_36,21,FT10-T8,FT10-T8
chb04,chb04_36,22,T8-P8-1,T8-P8-1
chb04,chb04_36,23,ECG,ECG
chb04,chb04_37,0,FP1-F7,FP1-F7
chb04,chb04_37,1,F7-T7,F7-T7
chb04,chb04_37,2,T7-P7,T7-P7
chb04,chb04_37,3,P7-O1,P7-O1
chb04,chb04_37,4,FP1-F3,FP1-F3
chb04,chb04_37,5,F3-C3,F3-C3
chb04,chb04_37,6,C3-P3,C3-P3
chb04,chb04_37,7,P3-O1,P3-O1
chb04,chb04_37,8,FP2-F4,FP2-F4
chb04,chb04_37,9,F4-C4,F4-C4
chb04,chb04_37,10,C4-P4,C4-P4
chb04,chb04_37,11,P4-O2,P4-O2
chb04,chb04_37,12,FP2-F8,FP2-F8
chb04,chb04_37,13,F8-T8,F8-T8
chb04,chb04_37,14,T8-P8-0,T8-P8-0
chb04,chb04_37,15,P8-O2,P8-O2
chb04,chb04_37,16,FZ-CZ,FZ-CZ
chb04,chb04_37,17,CZ-PZ,CZ-PZ
chb04,chb04_37,18,P7-T7,P7-T7
chb04,chb04_37,19,T7-FT9,T7-FT9
chb04,chb04_37,20,FT9-FT10,FT9-FT10
chb04,chb04_37,21,FT10-T8,FT10-T8
chb04,chb04_37,22,T8-P8-1,T8-P8-1
chb04,chb04_37,23,ECG,ECG
chb04,chb04_38,0,FP1-F7,FP1-F7
chb04,chb04_38,1,F7-T7,F7-T7
chb04,chb04_38,2,T7-P7,T7-P7
chb04,chb04_38,3,P7-O1,P7-O1
chb04,chb04_38,4,FP1-F3,FP1-F3
chb04,chb04_38,5,F3-C3,F3-C3
chb04,chb04_38,6,C3-P3,C3-P3
chb04,chb04_38,7,P3-O1,P3-O1
chb04,chb04_38,8,FP2-F4,FP2-F4
chb04,chb04_38,9,F4-C4,F4-C4
chb04,chb04_38,10,C4-P4,C4-P4
chb04,chb04_38,11,P4-O2,P4-O2
chb04,chb04_38,12,FP2-F8,FP2-F8
chb04,chb04_38,13,F8-T8,F8-T8
chb04,chb04_38,14,T8-P8-0,T8-P8-0
chb04,chb04_38,15,P8-O2,P8-O2
chb04,chb04_38,16,FZ-CZ,FZ-CZ
chb04,chb04_38,17,CZ-PZ,CZ-PZ
chb04,chb04_38,18,P7-T7,P7-T7
chb04,chb04_38,19,T7-FT9,T7-FT9
chb04,chb04_38,20,FT9-FT10,FT9-FT10
chb04,chb04_38,21,FT10-T8,FT10-T8
chb04,chb04_38,22,T8-P8-1,T8-P8-1
chb04,chb04_38,23,ECG,ECG
chb04,chb04_39,0,FP1-F7,FP1-F7
chb04,chb04_39,1,F7-T7,F7-T7
chb04,chb04_39,2,T7-P7,T7-P7
chb04,chb04_39,3,P7-O1,P7-O1
chb04,chb04_39,4,FP1-F3,FP1-F3
chb04,chb04_39,5,F3-C3,F3-C3
chb04,chb04_39,6,C3-P3,C3-P3
chb04,chb04_39,7,P3-O1,P3-O1
chb04,chb04_39,8,FP2-F4,FP2-F4
chb04,chb04_39,9,F4-C4,F4-C4
chb04,chb04_39,10,C4-P4,C4-P4
chb04,chb04_39,11,P4-O2,P4-O2
chb04,chb04_39,12,FP2-F8,FP2-F8
chb04,chb04_39,13,F8-T8,F8-T8
chb04,chb04_39,14,T8-P8-0,T8-P8-0
chb04,chb04_39,15,P8-O2,P8-O2
chb04,chb04_39,16,FZ-CZ,FZ-CZ
chb04,chb04_39,17,CZ-PZ,CZ-PZ
chb04,chb04_39,18,P7-T7,P7-T7
chb04,chb04_39,19,T7-FT9,T7-FT9
chb04,chb04_39,20,FT9-FT10,FT9-FT10
chb04,chb04_39,21,FT10-T8,FT10-T8
chb04,chb04_39,22,T8-P8-1,T8-P8-1
chb04,chb04_39,23,ECG,ECG
chb04,chb04_40,0,FP1-F7,FP1-F7
chb04,chb04_40,1,F7-T7,F7-T7
chb04,chb04_40,2,T7-P7,T7-P7
chb04,chb04_40,3,P7-O1,P7-O1
chb04,chb04_40,4,FP1-F3,FP1-F3
chb04,chb04_40,5,F3-C3,F3-C3
chb04,chb04_40,6,C3-P3,C3-P3
chb04,chb04_40,7,P3-O1,P3-O1
chb04,chb04_40,8,FP2-F4,FP2-F4
chb04,chb04_40,9,F4-C4,F4-C4
chb04,chb04_40,10,C4-P4,C4-P4
chb04,chb04_40,11,P4-O2,P4-O2
chb04,chb04_40,12,FP2-F8,FP2-F8
chb04,chb04_40,13,F8-T8,F8-T8
chb04,chb04_40,14,T8-P8-0,T8-P8-0
chb04,chb04_40,15,P8-O2,P8-O2
chb04,chb04_40,16,FZ-CZ,FZ-CZ
chb04,chb04_40,17,CZ-PZ,CZ-PZ
chb04,chb04_40,18,P7-T7,P7-T7
chb04,chb04_40,19,T7-FT9,T7-FT9
chb04,chb04_40,20,FT9-FT10,FT9-FT10
chb04,chb04_40,21,FT10-T8,FT10-T8
chb04,chb04_40,22,T8-P8-1,T8-P8-1
chb04,chb04_40,23,ECG,ECG
chb04,chb04_41,0,FP1-F7,FP1-F7
chb04,chb04_41,1,F7-T7,F7-T7
chb04,chb04_41,2,T7-P7,T7-P7
chb04,chb04_41,3,P7-O1,P7-O1
chb04,chb04_41,4,FP1-F3,FP1-F3
chb04,chb04_41,5,F3-C3,F3-C3
chb04,chb04_41,6,C3-P3,C3-P3
chb04,chb04_41,7,P3-O1,P3-O1
chb04,chb04_41,8,FP2-F4,FP2-F4
chb04,chb04_41,9,F4-C4,F4-C4
chb04,chb04_41,10,C4-P4,C4-P4
chb04,chb04_41,11,P4-O2,P4-O2
chb04,chb04_41,12,FP2-F8,FP2-F8
chb04,chb04_41,13,F8-T8,F8-T8
chb04,chb04_41,14,T8-P8-0,T8-P8-0
chb04,chb04_41,15,P8-O2,P8-O2
chb04,chb04_41,16,FZ-CZ,FZ-CZ
chb04,chb04_41,17,CZ-PZ,CZ-PZ
chb04,chb04_41,18,P7-T7,P7-T7
chb04,chb04_41,19,T7-FT9,T7-FT9
chb04,chb04_41,20,FT9-FT10,FT9-FT10
chb04,chb04_41,21,FT10-T8,FT10-T8
chb04,chb04_41,22,T8-P8-1,T8-P8-1
chb04,chb04_41,23,ECG,ECG
chb04,chb04_42,0,FP1-F7,FP1-F7
chb04,chb04_42,1,F7-T7,F7-T7
chb04,chb04_42,2,T7-P7,T7-P7
chb04,chb04_42,3,P7-O1,P7-O1
chb04,chb04_42,4,FP1-F3,FP1-F3
chb04,chb04_42,5,F3-C3,F3-C3
chb04,chb04_42,6,C3-P3,C3-P3
chb04,chb04_42,7,P3-O1,P3-O1
chb04,chb04_42,8,FP2-F4,FP2-F4
chb04,chb04_42,9,F4-C4,F4-C4
chb04,chb04_42,10,C4-P4,C4-P4
chb04,chb04_42,11,P4-O2,P4-O2
chb04,chb04_42,12,FP2-F8,FP2-F8
chb04,chb04_42,13,F8-T8,F8-T8
chb04,chb04_42,14,T8-P8-0,T8-P8-0
chb04,chb04_42,15,P8-O2,P8-O2
chb04,chb04_42,16,FZ-CZ,FZ-CZ
chb04,chb04_42,17,CZ-PZ,CZ-PZ
chb04,chb04_42,18,P7-T7,P7-T7
chb04,chb04_42,19,T7-FT9,T7-FT9
chb04,chb04_42,20,FT9-FT10,FT9-FT10
chb04,chb04_42,21,FT10-T8,FT10-T8
chb04,chb04_42,22,T8-P8-1,T8-P8-1
chb04,chb04_42,23,ECG,ECG
chb04,chb04_43,0,FP1-F7,FP1-F7
chb04,chb04_43,1,F7-T7,F7-T7
chb04,chb04_43,2,T7-P7,T7-P7
chb04,chb04_43,3,P7-O1,P7-O1
chb04,chb04_43,4,FP1-F3,FP1-F3
chb04,chb04_43,5,F3-C3,F3-C3
chb04,chb04_43,6,C3-P3,C3-P3
chb04,chb04_43,7,P3-O1,P3-O1
chb04,chb04_43,8,FP2-F4,FP2-F4
chb04,chb04_43,9,F4-C4,F4-C4
chb04,chb04_43,10,C4-P4,C4-P4
chb04,chb04_43,11,P4-O2,P4-O2
chb04,chb04_43,12,FP2-F8,FP2-F8
chb04,chb04_43,13,F8-T8,F8-T8
chb04,chb04_43,14,T8-P8-0,T8-P8-0
chb04,chb04_43,15,P8-O2,P8-O2
chb04,chb04_43,16,FZ-CZ,FZ-CZ
chb04,chb04_43,17,CZ-PZ,CZ-PZ
chb04,chb04_43,18,P7-T7,P7-T7
chb04,chb04_43,19,T7-FT9,T7-FT9
chb04,chb04_43,20,FT9-FT10,FT9-FT10
chb04,chb04_43,21,FT10-T8,FT10-T8
chb04,chb04_43,22,T8-P8-1,T8-P8-1
chb04,chb04_43,23,ECG,ECG
chb05,chb05_01,0,FP1-F7,FP1-F7
chb05,chb05_01,1,F7-T7,F7-T7
chb05,chb05_01,2,T7-P7,T7-P7
chb05,chb05_01,3,P7-O1,P7-O1
chb05,chb05_01,4,FP1-F3,FP1-F3
chb05,chb05_01,5,F3-C3,F3-C3
chb05,chb05_01,6,C3-P3,C3-P3
chb05,chb05_01,7,P3-O1,P3-O1
chb05,chb05_01,8,FP2-F4,FP2-F4
chb05,chb05_01,9,F4-C4,F4-C4
chb05,chb05_01,10,C4-P4,C4-P4
chb05,chb05_01,11,P4-O2,P4-O2
chb05,chb05_01,12,FP2-F8,FP2-F8
chb05,chb05_01,13,F8-T8,F8-T8
chb05,chb05_01,14,T8-P8-0,T8-P8-0
chb05,chb05_01,15,P8-O2,P8-O2
chb05,chb05_01,16,FZ-CZ,FZ-CZ
chb05,chb05_01,17,CZ-PZ,CZ-PZ
chb05,chb05_01,18,P7-T7,P7-T7
chb05,chb05_01,19,T7-FT9,T7-FT9
chb05,chb05_01,20,FT9-FT10,FT9-FT10
chb05,chb05_01,21,FT10-T8,FT10-T8
chb05,chb05_01,22,T8-P8-1,T8-P8-1
chb05,chb05_02,0,FP1-F7,FP1-F7
chb05,chb05_02,1,F7-T7,F7-T7
chb05,chb05_02,2,T7-P7,T7-P7
chb05,chb05_02,3,P7-O1,P7-O1
chb05,chb05_02,4,FP1-F3,FP1-F3
chb05,chb05_02,5,F3-C3,F3-C3
chb05,chb05_02,6,C3-P3,C3-P3
chb05,chb05_02,7,P3-O1,P3-O1
chb05,chb05_02,8,FP2-F4,FP2-F4
chb05,chb05_02,9,F4-C4,F4-C4
chb05,chb05_02,10,C4-P4,C4-P4
chb05,chb05_02,11,P4-O2,P4-O2
chb05,chb05_02,12,FP2-F8,FP2-F8
chb05,chb05_02,13,F8-T8,F8-T8
chb05,chb05_02,14,T8-P8-0,T8-P8-0
chb05,chb05_02,15,P8-O2,P8-O2
chb05,chb05_02,16,FZ-CZ,FZ-CZ
chb05,chb05_02,17,CZ-PZ,CZ-PZ
chb05,chb05_02,18,P7-T7,P7-T7
chb05,chb05_02,19,T7-FT9,T7-FT9
chb05,chb05_02,20,FT9-FT10,FT9-FT10
chb05,chb05_02,21,FT10-T8,FT10-T8
chb05,chb05_02,22,T8-P8-1,T8-P8-1
chb05,chb05_03,0,FP1-F7,FP1-F7
chb05,chb05_03,1,F7-T7,F7-T7
chb05,chb05_03,2,T7-P7,T7-P7
chb05,chb05_03,3,P7-O1,P7-O1
chb05,chb05_03,4,FP1-F3,FP1-F3
chb05,chb05_03,5,F3-C3,F3-C3
chb05,chb05_03,6,C3-P3,C3-P3
chb05,chb05_03,7,P3-O1,P3-O1
chb05,chb05_03,8,FP2-F4,FP2-F4
chb05,chb05_03,9,F4-C4,F4-C4
chb05,chb05_03,10,C4-P4,C4-P4
chb05,chb05_03,11,P4-O2,P4-O2
chb05,chb05_03,12,FP2-F8,FP2-F8
chb05,chb05_03,13,F8-T8,F8-T8
chb05,chb05_03,14,T8-P8-0,T8-P8-0
chb05,chb05_03,15,P8-O2,P8-O2
chb05,chb05_03,16,FZ-CZ,FZ-CZ
chb05,chb05_03,17,CZ-PZ,CZ-PZ
chb05,chb05_03,18,P7-T7,P7-T7
chb05,chb05_03,19,T7-FT9,T7-FT9
chb05,chb05_03,20,FT9-FT10,FT9-FT10
chb05,chb05_03,21,FT10-T8,FT10-T8
chb05,chb05_03,22,T8-P8-1,T8-P8-1
chb05,chb05_04,0,FP1-F7,FP1-F7
chb05,chb05_04,1,F7-T7,F7-T7
chb05,chb05_04,2,T7-P7,T7-P7
chb05,chb05_04,3,P7-O1,P7-O1
chb05,chb05_04,4,FP1-F3,FP1-F3
chb05,chb05_04,5,F3-C3,F3-C3
chb05,chb05_04,6,C3-P3,C3-P3
chb05,chb05_04,7,P3-O1,P3-O1
chb05,chb05_04,8,FP2-F4,FP2-F4
chb05,chb05_04,9,F4-C4,F4-C4
chb05,chb05_04,10,C4-P4,C4-P4
chb05,chb05_04,11,P4-O2,P4-O2
chb05,chb05_04,12,FP2-F8,FP2-F8
chb05,chb05_04,13,F8-T8,F8-T8
chb05,chb05_04,14,T8-P8-0,T8-P8-0
chb05,chb05_04,15,P8-O2,P8-O2
chb05,chb05_04,16,FZ-CZ,FZ-CZ
chb05,chb05_04,17,CZ-PZ,CZ-PZ
chb05,chb05_04,18,P7-T7,P7-T7
chb05,chb05_04,19,T7-FT9,T7-FT9
chb05,chb05_04,20,FT9-FT10,FT9-FT10
chb05,chb05_04,21,FT10-T8,FT10-T8
chb05,chb05_04,22,T8-P8-1,T8-P8-1
chb05,chb05_05,0,FP1-F7,FP1-F7
chb05,chb05_05,1,F7-T7,F7-T7
chb05,chb05_05,2,T7-P7,T7-P7
chb05,chb05_05,3,P7-O1,P7-O1
chb05,chb05_05,4,FP1-F3,FP1-F3
chb05,chb05_05,5,F3-C3,F3-C3
chb05,chb05_05,6,C3-P3,C3-P3
chb05,chb05_05,7,P3-O1,P3-O1
chb05,chb05_05,8,FP2-F4,FP2-F4
chb05,chb05_05,9,F4-C4,F4-C4
chb05,chb05_05,10,C4-P4,C4-P4
chb05,chb05_05,11,P4-O2,P4-O2
chb05,chb05_05,12,FP2-F8,FP2-F8
chb05,chb05_05,13,F8-T8,F8-T8
chb05,chb05_05,14,T8-P8-0,T8-P8-0
chb05,chb05_05,15,P8-O2,P8-O2
chb05,chb05_05,16,FZ-CZ,FZ-CZ
chb05,chb05_05,17,CZ-PZ,CZ-PZ
chb05,chb05_05,18,P7-T7,P7-T7
chb05,chb05_05,19,T7-FT9,T7-FT9
chb05,chb05_05,20,FT9-FT10,FT9-FT10
chb05,chb05_05,21,FT10-T8,FT10-T8
chb05,chb05_05,22,T8-P8-1,T8-P8-1
chb05,chb05_06,0,FP1-F7,FP1-F7
chb05,chb05_06,1,F7-T7,F7-T7
chb05,chb05_06,2,T7-P7,T7-P7
chb05,chb05_06,3,P7-O1,P7-O1
chb05,chb05_06,4,FP1-F3,FP1-F3
chb05,chb05_06,5,F3-C3,F3-C3
chb05,chb05_06,6,C3-P3,C3-P3
chb05,chb05_06,7,P3-O1,P3-O1
chb05,chb05_06,8,FP2-F4,FP2-F4
chb05,chb05_06,9,F4-C4,F4-C4
chb05,chb05_06,10,C4-P4,C4-P4
chb05,chb05_06,11,P4-O2,P4-O2
chb05,chb05_06,12,FP2-F8,FP2-F8
chb05,chb05_06,13,F8-T8,F8-T8
chb05,chb05_06,14,T8-P8-0,T8-P8-0
chb05,chb05_06,15,P8-O2,P8-O2
chb05,chb05_06,16,FZ-CZ,FZ-CZ
chb05,chb05_06,17,CZ-PZ,CZ-PZ
chb05,chb05_06,18,P7-T7,P7-T7
chb05,chb05_06,19,T7-FT9,T7-FT9
chb05,chb05_06,20,FT9-FT10,FT9-FT10
chb05,chb05_06,21,FT10-T8,FT10-T8
chb05,chb05_06,22,T8-P8-1,T8-P8-1
chb05,chb05_07,0,FP1-F7,FP1-F7
chb05,chb05_07,1,F7-T7,F7-T7
chb05,chb05_07,2,T7-P7,T7-P7
chb05,chb05_07,3,P7-O1,P7-O1
chb05,chb05_07,4,FP1-F3,FP1-F3
chb05,chb05_07,5,F3-C3,F3-C3
chb05,chb05_07,6,C3-P3,C3-P3
chb05,chb05_07,7,P3-O1,P3-O1
chb05,chb05_07,8,FP2-F4,FP2-F4
chb05,chb05_07,9,F4-C4,F4-C4
chb05,chb05_07,10,C4-P4,C4-P4
chb05,chb05_07,11,P4-O2,P4-O2
chb05,chb05_07,12,FP2-F8,FP2-F8
chb05,chb05_07,13,F8-T8,F8-T8
chb05,chb05_07,14,T8-P8-0,T8-P8-0
chb05,chb05_07,15,P8-O2,P8-O2
chb05,chb05_07,16,FZ-CZ,FZ-CZ
chb05,chb05_07,17,CZ-PZ,CZ-PZ
chb05,chb05_07,18,P7-T7,P7-T7
chb05,chb05_07,19,T7-FT9,T7-FT9
chb05,chb05_07,20,FT9-FT10,FT9-FT10
chb05,chb05_07,21,FT10-T8,FT10-T8
chb05,chb05_07,22,T8-P8-1,T8-P8-1
chb05,chb05_08,0,FP1-F7,FP1-F7
chb05,chb05_08,1,F7-T7,F7-T7
chb05,chb05_08,2,T7-P7,T7-P7
chb05,chb05_08,3,P7-O1,P7-O1
chb05,chb05_08,4,FP1-F3,FP1-F3
chb05,chb05_08,5,F3-C3,F3-C3
chb05,chb05_08,6,C3-P3,C3-P3
chb05,chb05_08,7,P3-O1,P3-O1
chb05,chb05_08,8,FP2-F4,FP2-F4
chb05,chb05_08,9,F4-C4,F4-C4
chb05,chb05_08,10,C4-P4,C4-P4
chb05,chb05_08,11,P4-O2,P4-O2
chb05,chb05_08,12,FP2-F8,FP2-F8
chb05,chb05_08,13,F8-T8,F8-T8
chb05,chb05_08,14,T8-P8-0,T8-P8-0
chb05,chb05_08,15,P8-O2,P8-O2
chb05,chb05_08,16,FZ-CZ,FZ-CZ
chb05,chb05_08,17,CZ-PZ,CZ-PZ
chb05,chb05_08,18,P7-T7,P7-T7
chb05,chb05_08,19,T7-FT9,T7-FT9
chb05,chb05_08,20,FT9-FT10,FT9-FT10
chb05,chb05_08,21,FT10-T8,FT10-T8
chb05,chb05_08,22,T8-P8-1,T8-P8-1
chb05,chb05_09,0,FP1-F7,FP1-F7
chb05,chb05_09,1,F7-T7,F7-T7
chb05,chb05_09,2,T7-P7,T7-P7
chb05,chb05_09,3,P7-O1,P7-O1
chb05,chb05_09,4,FP1-F3,FP1-F3
chb05,chb05_09,5,F3-C3,F3-C3
chb05,chb05_09,6,C3-P3,C3-P3
chb05,chb05_09,7,P3-O1,P3-O1
chb05,chb05_09,8,FP2-F4,FP2-F4
chb05,chb05_09,9,F4-C4,F4-C4
chb05,chb05_09,10,C4-P4,C4-P4
chb05,chb05_09,11,P4-O2,P4-O2
chb05,chb05_09,12,FP2-F8,FP2-F8
chb05,chb05_09,13,F8-T8,F8-T8
chb05,chb05_09,14,T8-P8-0,T8-P8-0
chb05,chb05_09,15,P8-O2,P8-O2
chb05,chb05_09,16,FZ-CZ,FZ-CZ
chb05,chb05_09,17,CZ-PZ,CZ-PZ
chb05,chb05_09,18,P7-T7,P7-T7
chb05,chb05_09,19,T7-FT9,T7-FT9
chb05,chb05_09,20,FT9-FT10,FT9-FT10
chb05,chb05_09,21,FT10-T8,FT10-T8
chb05,chb05_09,22,T8-P8-1,T8-P8-1
chb05,chb05_10,0,FP1-F7,FP1-F7
chb05,chb05_10,1,F7-T7,F7-T7
chb05,chb05_10,2,T7-P7,T7-P7
chb05,chb05_10,3,P7-O1,P7-O1
chb05,chb05_10,4,FP1-F3,FP1-F3
chb05,chb05_10,5,F3-C3,F3-C3
chb05,chb05_10,6,C3-P3,C3-P3
chb05,chb05_10,7,P3-O1,P3-O1
chb05,chb05_10,8,FP2-F4,FP2-F4
chb05,chb05_10,9,F4-C4,F4-C4
chb05,chb05_10,10,C4-P4,C4-P4
chb05,chb05_10,11,P4-O2,P4-O2
chb05,chb05_10,12,FP2-F8,FP2-F8
chb05,chb05_10,13,F8-T8,F8-T8
chb05,chb05_10,14,T8-P8-0,T8-P8-0
chb05,chb05_10,15,P8-O2,P8-O2
chb05,chb05_10,16,FZ-CZ,FZ-CZ
chb05,chb05_10,17,CZ-PZ,CZ-PZ
chb05,chb05_10,18,P7-T7,P7-T7
chb05,chb05_10,19,T7-FT9,T7-FT9
chb05,chb05_10,20,FT9-FT10,FT9-FT10
chb05,chb05_10,21,FT10-T8,FT10-T8
chb05,chb05_10,22,T8-P8-1,T8-P8-1
chb05,chb05_11,0,FP1-F7,FP1-F7
chb05,chb05_11,1,F7-T7,F7-T7
chb05,chb05_11,2,T7-P7,T7-P7
chb05,chb05_11,3,P7-O1,P7-O1
chb05,chb05_11,4,FP1-F3,FP1-F3
chb05,chb05_11,5,F3-C3,F3-C3
chb05,chb05_11,6,C3-P3,C3-P3
chb05,chb05_11,7,P3-O1,P3-O1
chb05,chb05_11,8,FP2-F4,FP2-F4
chb05,chb05_11,9,F4-C4,F4-C4
chb05,chb05_11,10,C4-P4,C4-P4
chb05,chb05_11,11,P4-O2,P4-O2
chb05,chb05_11,12,FP2-F8,FP2-F8
chb05,chb05_11,13,F8-T8,F8-T8
chb05,chb05_11,14,T8-P8-0,T8-P8-0
chb05,chb05_11,15,P8-O2,P8-O2
chb05,chb05_11,16,FZ-CZ,FZ-CZ
chb05,chb05_11,17,CZ-PZ,CZ-PZ
chb05,chb05_11,18,P7-T7,P7-T7
chb05,chb05_11,19,T7-FT9,T7-FT9
chb05,chb05_11,20,FT9-FT10,FT9-FT10
chb05,chb05_11,21,FT10-T8,FT10-T8
chb05,chb05_11,22,T8-P8-1,T8-P8-1
chb05,chb05_12,0,FP1-F7,FP1-F7
chb05,chb05_12,1,F7-T7,F7-T7
chb05,chb05_12,2,T7-P7,T7-P7
chb05,chb05_12,3,P7-O1,P7-O1
chb05,chb05_12,4,FP1-F3,FP1-F3
chb05,chb05_12,5,F3-C3,F3-C3
chb05,chb05_12,6,C3-P3,C3-P3
chb05,chb05_12,7,P3-O1,P3-O1
chb05,chb05_12,8,FP2-F4,FP2-F4
chb05,chb05_12,9,F4-C4,F4-C4
chb05,chb05_12,10,C4-P4,C4-P4
chb05,chb05_12,11,P4-O2,P4-O2
chb05,chb05_12,12,FP2-F8,FP2-F8
chb05,chb05_12,13,F8-T8,F8-T8
chb05,chb05_12,14,T8-P8-0,T8-P8-0
chb05,chb05_12,15,P8-O2,P8-O2
chb05,chb05_12,16,FZ-CZ,FZ-CZ
chb05,chb05_12,17,CZ-PZ,CZ-PZ
chb05,chb05_12,18,P7-T7,P7-T7
chb05,chb05_12,19,T7-FT9,T7-FT9
chb05,chb05_12,20,FT9-FT10,FT9-FT10
chb05,chb05_12,21,FT10-T8,FT10-T8
chb05,chb05_12,22,T8-P8-1,T8-P8-1
